Store,Date,Sales,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,Promo2
1,2015-06-22,3846,1,0,0,0,c,a,1270.0,0
1,2015-06-23,3762,1,0,0,0,c,a,1270.0,0
1,2015-06-24,3346,1,0,0,0,c,a,1270.0,0
1,2015-06-25,3533,1,0,0,0,c,a,1270.0,0
1,2015-06-26,3317,1,0,0,0,c,a,1270.0,0
1,2015-06-27,4019,1,0,0,0,c,a,1270.0,0
1,2015-06-28,0,0,0,0,0,c,a,1270.0,0
1,2015-06-29,5197,1,1,0,0,c,a,1270.0,0
1,2015-06-30,5735,1,1,0,0,c,a,1270.0,0
1,2015-07-01,5223,1,1,0,0,c,a,1270.0,0
1,2015-07-02,5558,1,1,0,0,c,a,1270.0,0
1,2015-07-03,4665,1,1,0,0,c,a,1270.0,0
1,2015-07-04,4797,1,0,0,0,c,a,1270.0,0
1,2015-07-05,0,0,0,0,0,c,a,1270.0,0
1,2015-07-06,4359,1,0,0,0,c,a,1270.0,0
1,2015-07-07,3650,1,0,0,0,c,a,1270.0,0
1,2015-07-08,3797,1,0,0,0,c,a,1270.0,0
1,2015-07-09,3897,1,0,0,0,c,a,1270.0,0
1,2015-07-10,3808,1,0,0,0,c,a,1270.0,0
1,2015-07-11,3530,1,0,0,0,c,a,1270.0,0
1,2015-07-12,0,0,0,0,0,c,a,1270.0,0
1,2015-07-13,5054,1,1,0,0,c,a,1270.0,0
1,2015-07-14,5042,1,1,0,0,c,a,1270.0,0
1,2015-07-15,4767,1,1,0,0,c,a,1270.0,0
1,2015-07-16,4427,1,1,0,0,c,a,1270.0,0
1,2015-07-17,4852,1,1,0,0,c,a,1270.0,0
1,2015-07-18,4406,1,0,0,0,c,a,1270.0,0
1,2015-07-19,0,0,0,0,0,c,a,1270.0,0
1,2015-07-20,4395,1,0,0,0,c,a,1270.0,0
1,2015-07-21,3558,1,0,0,0,c,a,1270.0,0
1,2015-07-22,3464,1,0,0,0,c,a,1270.0,0
1,2015-07-23,3769,1,0,0,0,c,a,1270.0,0
1,2015-07-24,3706,1,0,0,0,c,a,1270.0,0
1,2015-07-25,4364,1,0,0,0,c,a,1270.0,0
1,2015-07-26,0,0,0,0,0,c,a,1270.0,0
1,2015-07-27,6102,1,1,0,1,c,a,1270.0,0
1,2015-07-28,5011,1,1,0,1,c,a,1270.0,0
1,2015-07-29,4782,1,1,0,1,c,a,1270.0,0
1,2015-07-30,5020,1,1,0,1,c,a,1270.0,0
1,2015-07-31,5263,1,1,0,1,c,a,1270.0,0
